itemId,title,genres,pop
757,"Bad Seed, The (1956)",Drama|Thriller,87
758,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,709
1645,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,66
2731,Fitzcarraldo (1982),Adventure|Drama,76
2227,All That Jazz (1979),Musical,227
1676,Red Sorghum (Hong Gao Liang) (1987),Drama|War,38
1292,Crimes and Misdemeanors (1989),Comedy,331
2657,Bats (1999),Horror|Thriller,58
944,"Best Man, The (1999)",Drama,80
869,Bringing Out the Dead (1999),Drama|Horror,396
2619,Crazy in Alabama (1999),Comedy|Drama,31
2288,Three to Tango (1999),Comedy|Romance,84
2160,Body Shots (1999),Drama,29
3342,"Brother, Can You Spare a Dime? (1975)",Documentary,12
3143,"Guardian, The (1990)",Horror|Thriller,28
1591,"Ipcress File, The (1965)",Thriller,58
3490,On Any Sunday (1971),Documentary,6
1018,Robocop (1987),Action|Crime|Sci-Fi,842
1726,Robocop 2 (1990),Action|Crime|Sci-Fi,342
218,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,1233
2624,Melvin and Howard (1980),Drama,72
1019,For Your Eyes Only (1981),Action,313
1112,Licence to Kill (1989),Action,268
1113,Live and Let Die (1973),Action,314
2964,Rawhead Rex (1986),Horror|Thriller,23
1022,Thunderball (1965),Action,286
2749,"City, The (1998)",Drama,9
2158,"House on Haunted Hill, The (1999)",Horror,238
2659,Music of the Heart (1999),Drama,86
184,Being John Malkovich (1999),Comedy,1593
2515,Dreaming of Joseph Lees (1998),Romance,10
2865,Man of the Century (1999),Comedy,3
1166,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,256
2404,"Suburbans, The (1999)",Drama,6
2690,My Best Fiend (Mein liebster Feind) (1999),Documentary,19
3428,Train of Life (Train De Vie) (1998),Comedy|Drama,7
875,"Bachelor, The (1999)",Comedy|Romance,182
876,"Bone Collector, The (1999)",Thriller,454
256,"Insider, The (1999)",Drama,608
2133,American Movie (1999),Documentary,216
2750,Last Night (1998),Thriller,33
2692,Rosetta (1999),Drama,23
1727,"They Shoot Horses, Don't They? (1969)",Drama,106
1493,Battling Butler (1926),Comedy,7
2360,Bride of Re-Animator (1990),Comedy|Horror,40
2405,Bustin' Loose (1981),Comedy,35
2072,Coma (1978),Thriller,91
278,Creepshow (1982),Horror,325
1178,Creepshow 2 (1987),Horror,72
1536,Re-Animator (1985),Horror,173
1537,Drugstore Cowboy (1989),Crime|Drama,281
296,Falling Down (1993),Action|Drama,383
2967,"Funhouse, The (1981)",Horror,24
1494,"General, The (1927)",Comedy,154
2013,Piranha (1978),Horror|Sci-Fi,111
3245,Rough Night in Jericho (1967),Western,11
3306,Slaughterhouse (1987),Horror,7
3387,Slaughterhouse 2 (1988),Horror,6
1495,"Taming of the Shrew, The (1967)",Comedy,94
2332,Nighthawks (1981),Action|Drama,130
70,Yojimbo (1961),Comedy|Drama|Western,147
2794,Repossessed (1990),Comedy,39
967,"Omega Man, The (1971)",Sci-Fi,167
864,Spaceballs (1987),Comedy|Sci-Fi,643
620,Robin Hood (1973),Animation|Children's,239
76,Mister Roberts (1955),Comedy|Drama|War,288
841,Quest for Fire (1981),Adventure,112
623,Little Big Man (1970),Comedy|Drama|Western,403
2697,"Face in the Crowd, A (1957)",Drama,54
625,Trading Places (1983),Comedy,593
1351,Meatballs (1979),Comedy,218
2738,Meatballs Part II (1984),Comedy,52
2871,Meatballs III (1987),Comedy,43
2872,Meatballs 4 (1992),Comedy,30
1258,Dead Again (1991),Mystery|Romance|Thriller,408
1766,Peter's Friends (1992),Comedy|Drama,86
333,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,68
2698,Experience Preferred... But Not Essential (1982),Drama,14
2873,Under the Rainbow (1981),Comedy,49
2001,How I Won the War (1967),Comedy|War,24
2914,Light It Up (1999),Drama,11
360,Anywhere But Here (1999),Drama,104
1200,Dogma (1999),Comedy,700
1168,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,247
2184,Pokémon: The First Movie (1998),Animation|Children's,91
2561,Felicia's Journey (1999),Thriller,62
1362,Oxygen (1999),Thriller,4
3594,Where's Marlowe? (1999),Comedy,2
2969,"Ape, The (1940)",Horror|Sci-Fi,8
1629,"Commitments, The (1991)",Comedy|Drama,384
1631,Holiday Inn (1942),Comedy|Musical,190
1472,"Longest Day, The (1962)",Action|Drama|War,243
1373,Poison Ivy (1992),Thriller,83
2495,Poison Ivy: New Seduction (1997),Thriller,42
3633,Ten Benny (1997),Drama,1
677,Tora! Tora! Tora! (1970),War,139
1913,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,233
54,"Verdict, The (1982)",Drama,272
2151,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,39
847,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,424
81,Stand and Deliver (1987),Drama,228
392,Moonstruck (1987),Comedy,687
2456,"Sandpiper, The (1965)",Drama|Romance,22
393,Jeremiah Johnson (1972),Western,151
2701,Repulsion (1965),Thriller,49
1782,Irma la Douce (1963),Comedy,67
2563,42 Up (1998),Documentary,57
1916,Liberty Heights (1999),Drama,99
249,Mansfield Park (1999),Drama,102
263,Sleepy Hollow (1999),Horror|Romance,741
1145,"World Is Not Enough, The (1999)",Action|Thriller,589
266,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,297
3684,Home Page (1999),Documentary,2
3543,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,2
691,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,56
692,Scrooged (1988),Comedy,374
1509,Harvey (1950),Comedy,251
2033,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,174
2705,Matewan (1987),Drama,123
1638,Kagemusha (1980),Drama|War,97
1923,Chushingura (1962),Drama,14
2233,McCabe & Mrs. Miller (1971),Drama|Western,147
2506,Maurice (1987),Drama|Romance,77
159,"Grapes of Wrath, The (1940)",Drama,381
1513,My Man Godfrey (1957),Comedy,69
708,"Shop Around the Corner, The (1940)",Comedy|Romance,128
1405,"Natural, The (1984)",Drama,369
709,Shampoo (1975),Comedy|Romance,184
312,"River Runs Through It, A (1992)",Drama,421
799,Fatal Attraction (1987),Thriller,562
1471,Jagged Edge (1985),Thriller,179
2074,Stanley & Iris (1990),Drama|Romance,49
1251,Midnight Run (1988),Action|Adventure|Comedy|Crime,536
18,Awakenings (1990),Drama,478
3038,Come See the Paradise (1990),Drama|Romance,18
74,Backdraft (1991),Action|Drama,604
75,"Fisher King, The (1991)",Comedy|Drama|Romance,668
2075,"River, The (1984)",Drama,41
1550,Country (1984),Drama,22
1551,Places in the Heart (1984),Drama,151
2150,'Night Mother (1986),Drama,48
327,End of Days (1999),Action|Thriller,411
50,Toy Story 2 (1999),Animation|Children's|Comedy,1109
2134,Flawless (1999),Drama,80
3410,Miss Julie (1999),Drama,5
2559,Ride with the Devil (1999),Drama|Romance|War,44
2245,Tumbleweeds (1999),Drama,52
2994,Bay of Blood (Reazione a catena) (1971),Horror,2
1199,"Distinguished Gentleman, The (1992)",Comedy,93
1554,"Hitch-Hiker, The (1953)",Film-Noir,13
3158,Santa Fe Trail (1940),Drama|Romance|Western,21
3672,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,2
2162,Agnes Browne (1999),Comedy|Drama,29
2438,"End of the Affair, The (1999)",Drama,147
3372,"End of the Affair, The (1955)",Drama,3
2733,Holy Smoke (1999),Drama,36
2752,"Map of the World, A (1999)",Drama,39
806,Sweet and Lowdown (1999),Comedy|Drama,203
1370,Bonfire of the Vanities (1990),Comedy,79
3462,Broadway Damage (1997),Comedy,1
2455,Daddy Long Legs (1919),Comedy,31
3028,Go West (1925),Comedy,29
2031,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,111
2525,"Great Santini, The (1979)",Drama,128
3528,"James Dean Story, The (1957)",Documentary,3
3226,"Sea Wolves, The (1980)",Action|War,9
2362,Stealing Home (1988),Drama,47
2944,Tarzan the Fearless (1933),Action|Adventure,14
3238,"Three Ages, The (1923)",Comedy,7
2258,"Two Jakes, The (1990)",Drama,45
1669,U2: Rattle and Hum (1988),Documentary|Musical,101
3159,Hell in the Pacific (1968),Drama|War,29
2741,"Glass Bottom Boat, The (1966)",Comedy|Romance,36
901,"Cradle Will Rock, The (1999)",Drama,195
812,Deuce Bigalow: Male Gigolo (1999),Comedy,213
85,"Green Mile, The (1999)",Drama|Thriller,875
444,"Cider House Rules, The (1999)",Drama,481
2859,Diamonds (1999),Mystery,6
2446,"War Zone, The (1999)",Drama,43
3384,"Bat Whispers, The (1930)",Crime|Drama|Mystery,0
1394,"Last Picture Show, The (1971)",Drama,234
689,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,172
2457,Blood on the Sun (1945),Drama|War,5
452,Anna and the King (1999),Drama|Romance,239
988,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,264
1691,Stuart Little (1999),Children's|Comedy,363
2800,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,32
1523,Fantasia 2000 (1999),Animation|Children's|Musical,334
524,Magnolia (1999),Drama,764
2876,Onegin (1999),Drama,11
2833,Simpatico (1999),Comedy|Drama,19
281,Topsy-Turvy (1999),Drama,223
3676,"Alley Cats, The (1968)",Drama,0
2854,Boiling Point (1993),Action|Drama,47
3530,Brenda Starr (1989),Adventure,4
1573,Carnal Knowledge (1971),Drama,106
201,Easy Rider (1969),Adventure|Drama,335
1574,"Falcon and the Snowman, The (1984)",Drama,180
2938,Room at the Top (1959),Drama,17
3632,Ulysses (Ulisse) (1954),Adventure,1
480,Any Given Sunday (1999),Drama,330
732,Man on the Moon (1999),Comedy|Drama,621
733,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,1184
305,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,937
2323,Next Friday (1999),Comedy,119
530,"Hurricane, The (1999)",Drama,357
1927,Angela's Ashes (1999),Drama,150
2837,Play it to the Bone (1999),Comedy|Drama,54
2802,Titus (1999),Drama,115
820,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,99
3068,"Third Miracle, The (1999)",Drama,27
3285,Montana (1998),Action|Comedy|Crime|Drama,5
2036,Snow Falling on Cedars (1999),Drama,281
31,"Girl, Interrupted (1999)",Drama,292
2903,Trans (1998),Drama,2
2711,"Life and Times of Hank Greenberg, The (1998)",Documentary,34
751,My Dog Skip (1999),Comedy,214
2059,Supernova (2000),Adventure|Sci-Fi,114
2564,"Terrorist, The (Malli) (1998)",Drama,18
761,"Way We Were, The (1973)",Drama,143
1675,Stalag 17 (1953),Drama|War,282
1481,"Presidio, The (1988)",Action,184
763,Papillon (1973),Drama,243
2614,Pal Joey (1957),Comedy|Musical|Romance,43
1502,"Last Detail, The (1973)",Comedy|Drama,132
2030,Five Easy Pieces (1970),Drama,247
3641,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,0
1558,Dead Calm (1989),Thriller,352
1559,"Boys from Brazil, The (1978)",Thriller,147
3458,Black Sunday (La Maschera Del Demonio) (1960),Horror,2
1372,Against All Odds (1984),Romance,89
3605,"Snows of Kilimanjaro, The (1952)",Adventure,3
1138,Loaded Weapon 1 (1993),Action|Comedy,183
3379,"Loves of Carmen, The (1948)",Drama,1
1210,Fast Times at Ridgemont High (1982),Comedy,620
2412,"Cry in the Dark, A (1988)",Drama,41
3499,Born to Win (1971),Drama,2
440,Batman: Mask of the Phantasm (1993),Animation|Children's,158
2542,American Flyers (1985),Drama,69
2936,Voyage of the Damned (1976),Drama,7
3500,Vampyros Lesbos (Las Vampiras) (1970),Horror,1
2002,"Star Is Born, A (1937)",Drama,58
3337,Poison (1991),Drama,25
1387,Pacific Heights (1990),Thriller,295
3502,Night Tide (1961),Drama,0
2924,"Draughtsman's Contract, The (1982)",Drama,17
2937,Carmen (1984),Drama,22
3252,"Zed & Two Noughts, A (1985)",Drama,18
2032,Woman in the Dunes (Suna no onna) (1964),Drama,50
2275,Down to You (2000),Comedy|Romance,89
3463,Wirey Spindell (1999),Comedy,2
3663,Another Man's Poison (1952),Crime|Drama,0
1572,"Odessa File, The (1974)",Thriller,60
3257,Seven Chances (1925),Comedy,5
3629,Smashing Time (1967),Comedy,2
2703,Where the Buffalo Roam (1980),Comedy,49
3648,Zachariah (1971),Western,2
3630,Kestrel's Eye (Falkens öga) (1998),Documentary,0
2057,Eye of the Beholder (1999),Thriller,197
3056,Isn't She Great? (2000),Comedy,26
3058,"Big Tease, The (1999)",Comedy,23
2706,"Cup, The (Phörpa) (1999)",Comedy,39
3606,Santitos (1997),Comedy,2
1221,Encino Man (1992),Comedy,208
1516,"Goodbye Girl, The (1977)",Comedy|Romance,216
2801,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,4
479,Malcolm X (1992),Drama,315
731,Sister Act (1992),Comedy|Crime,459
1415,Sister Act 2: Back in the Habit (1993),Comedy,128
304,"Hand That Rocks the Cradle, The (1992)",Thriller,241
483,Alive (1993),Drama,258
1738,Agnes of God (1985),Drama|Mystery,196
484,Scent of a Woman (1992),Drama,411
537,Wayne's World (1992),Comedy,793
746,Wayne's World 2 (1993),Comedy,315
89,"League of Their Own, A (1992)",Comedy|Drama,772
90,Patriot Games (1992),Action|Thriller,744
91,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,407
1225,Death Becomes Her (1992),Comedy,240
487,Far and Away (1992),Drama|Romance,286
337,Howards End (1992),Drama,342
918,Singles (1992),Comedy|Drama|Romance,292
2674,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,120
1431,White Men Can't Jump (1992),Comedy,467
760,Buffy the Vampire Slayer (1992),Comedy|Horror,341
497,Hard-Boiled (Lashou shentan) (1992),Action|Crime,222
347,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,106
348,"Mariachi, El (1992)",Action|Thriller,347
1169,Stop! Or My Mom Will Shoot (1992),Action|Comedy,133
858,Forever Young (1992),Adventure|Romance|Sci-Fi,333
548,"Cutting Edge, The (1992)",Drama,133
1590,Of Mice and Men (1992),Drama,232
2565,Bad Lieutenant (1992),Crime|Drama,127
1162,Scream 3 (2000),Horror|Mystery|Thriller,400
1439,Single White Female (1992),Action,305
2566,"Boondock Saints, The (1999)",Action|Comedy,62
3027,Gun Shy (2000),Comedy,34
3559,Beloved/Friend (Amigo/Amado) (1999),Drama,1
1805,"Baby, The (1973)",Horror,1
2735,"Brandon Teena Story, The (1998)",Documentary,33
2217,Different for Girls (1996),Comedy,6
3541,Minnie and Moskowitz (1971),Action,12
1746,They Might Be Giants (1971),Comedy|Romance,29
1935,"Beach, The (2000)",Adventure|Drama,287
1521,Snow Day (2000),Comedy,87
1323,"Tigger Movie, The (2000)",Animation|Children's,89
3573,Cotton Mary (1999),Drama,3
3042,Not One Less (Yi ge dou bu neng shao) (1999),Drama,36
3674,Soft Toilet Seats (1999),Comedy,1
3209,Trois (2000),Thriller,1
2527,"Big Combo, The (1955)",Film-Noir,5
3127,Conceiving Ada (1997),Drama|Sci-Fi,2
3467,Eaten Alive (1976),Horror,2
3562,Raining Stones (1993),Drama,1
570,To Sir with Love (1967),Drama,143
3591,With Byrd at the South Pole (1930),Documentary,1
516,Boiler Room (2000),Drama,422
2240,Hanging Up (2000),Comedy|Drama,115
993,Pitch Black (2000),Action|Sci-Fi,383
522,"Whole Nine Yards, The (2000)",Comedy|Crime,416
2591,Beautiful People (1999),Comedy,39
3493,Black Tar Heroin: The Dark End of the Street (1999),Documentary,4
2415,Blue Collar (1978),Crime|Drama,44
3468,Bluebeard (1944),Film-Noir|Horror,1
3281,"Circus, The (1928)",Comedy,19
1922,City Lights (1931),Comedy|Drama|Romance,196
1403,"Flamingo Kid, The (1984)",Comedy|Drama,200
705,"Dog's Life, A (1920)",Comedy,18
3029,"Kid, The (1921)",Action,50
2458,"Man from Laramie, The (1955)",Western,19
3531,"McCullochs, The (1975)",Drama,0
3213,Class Reunion (1982),Comedy,15
3216,"Big Trees, The (1952)",Action|Drama,3
3677,Happy Go Lovely (1951),Musical,1
2058,Reindeer Games (2000),Action|Thriller,199
2091,Wonder Boys (2000),Comedy|Drama,343
2995,Deterrence (1998),Thriller,32
3315,Judy Berlin (1999),Drama,21
1640,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,33
3533,"Waiting Game, The (2000)",Comedy,1
3492,3 Strikes (2000),Comedy,2
3695,Chain of Fools (2000),Comedy|Crime,1
2239,Drowning Mona (2000),Comedy,133
1159,"Next Best Thing, The (2000)",Comedy|Drama,105
1929,What Planet Are You From? (2000),Comedy|Sci-Fi,131
2349,Beyond the Mat (2000),Documentary,89
2018,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,224
2680,"Year My Voice Broke, The (1987)",Drama,20
2095,Splendor in the Grass (1961),Drama,72
1430,My Tutor (1983),Drama,25
3341,"Killing of Sister George, The (1968)",Drama,10
121,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,313
2996,Jail Bait (1954),Crime|Drama,10
3670,It Happened Here (1961),Drama,2
3665,I'll Never Forget What's 'is Name (1967),Comedy|Drama,1
1288,For All Mankind (1989),Documentary,21
2981,Cross of Iron (1977),War,27
1587,Bride of the Monster (1956),Horror|Sci-Fi,53
1518,Born Yesterday (1950),Comedy,122
1933,Birdy (1984),Drama|War,160
2906,And God Created Woman (1988),Comedy|Drama|Romance,32
2997,Blood Feast (1963),Horror,14
2989,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,18
2998,Color Me Blood Red (1965),Horror,2
773,Never Cry Wolf (1983),Drama,147
1519,"Perils of Pauline, The (1947)",Comedy,18
2038,"Raisin in the Sun, A (1961)",Drama,99
2970,Two Thousand Maniacs! (1964),Horror,9
3574,Brown's Requiem (1998),Drama,2
3572,"Closer You Get, The (2000)",Comedy|Romance,2
860,Mission to Mars (2000),Sci-Fi,553
1171,"Ninth Gate, The (2000)",Thriller,215
2324,East-West (Est-ouest) (1999),Drama|Romance,74
552,Defending Your Life (1991),Comedy|Romance,319
553,Breaking Away (1979),Drama,366
1331,Hoosiers (1986),Drama,430
1298,Bull Durham (1988),Comedy,769
829,Dog Day Afternoon (1975),Comedy|Crime|Drama,527
565,American Graffiti (1973),Comedy|Drama,711
1445,"Asphalt Jungle, The (1950)",Crime|Film-Noir,111
1608,"Searchers, The (1956)",Western,170
1468,Where Eagles Dare (1969),Action|Adventure|War,181
2946,"Devil's Brigade, The (1968)",War,33
3160,"Big Country, The (1958)",Romance|Western,45
1469,Betrayed (1988),Drama|Thriller,60
2528,Bound for Glory (1976),Drama,28
3011,"Bridge at Remagen, The (1969)",Action|War,43
3619,Buck and the Preacher (1972),Western,1
3114,Daughters of the Dust (1992),Drama,11
953,Destination Moon (1950),Sci-Fi,46
3643,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,1
3563,Hangmen Also Die (1943),Drama|War,1
3256,"Ogre, The (Der Unhold) (1996)",Drama,2
2714,On the Beach (1959),Drama,68
3469,Railroaded! (1947),Film-Noir,2
3621,Slaves to the Underground (1997),Comedy|Drama,1
3697,Song of Freedom (1936),Drama,1
2250,"Taking of Pelham One Two Three, The (1974)",Action,189
2551,Volunteers (1985),Comedy,103
292,JFK (1991),Drama|Mystery,543
1593,Who's Harry Crumb? (1989),Comedy,124
604,Harry and the Hendersons (1987),Comedy,219
2422,Let's Get Harry (1986),Action|Adventure,27
1881,Shanghai Surprise (1986),Adventure,26
2739,Who's That Girl? (1987),Comedy,68
2510,She-Devil (1989),Comedy,111
1949,Date with an Angel (1987),Comedy|Fantasy,37
2552,Blind Date (1987),Comedy|Romance,145
2511,Nadine (1987),Comedy,40
798,"Muppet Movie, The (1979)",Children's|Comedy,516
1050,"Great Muppet Caper, The (1981)",Children's|Comedy,236
1051,"Muppets Take Manhattan, The (1984)",Children's|Comedy,235
1052,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,69
2192,We're Back! A Dinosaur's Story (1993),Animation|Children's,20
2673,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,78
3338,Turtle Diary (1985),Drama,12
2367,Raise the Titanic (1980),Drama|Thriller,27
1835,Titanic (1953),Action|Drama,148
1479,"Night to Remember, A (1958)",Action|Drama,99
1704,Captain Horatio Hornblower (1951),Action|Adventure|War,74
3246,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,3
3,Erin Brockovich (2000),Drama,910
340,Final Destination (2000),Drama|Thriller,304
3152,Soft Fruit (1999),Comedy|Drama,8
1706,"Bear, The (1988)",Adventure,126
3651,Impact (1949),Crime|Drama,1
2037,Love Is a Many-Splendored Thing (1955),Romance,30
2609,"Mirror, The (Zerkalo) (1975)",Drama,16
2479,"Trial, The (Le Procès) (1963)",Drama,33
859,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,45
156,Thelma & Louise (1991),Action|Drama,963
3471,Something for Everyone (1970),Comedy|Crime,6
1233,...And Justice for All (1979),Drama|Thriller,152
175,Animal House (1978),Comedy,829
1319,She's Gotta Have It (1986),Comedy|Romance,150
1320,School Daze (1988),Drama,50
1297,Do the Right Thing (1989),Comedy|Drama,522
436,Mo' Better Blues (1990),Drama,55
1322,Jungle Fever (1991),Drama|Romance,151
2881,Coogan's Bluff (1968),Crime,50
3132,"Champ, The (1979)",Drama,46
1520,Creature Comforts (1990),Animation|Comedy,202
2098,Death Wish (1974),Action|Drama,160
2545,Death Wish II (1982),Action|Drama,60
2546,Death Wish 3 (1985),Action|Drama,49
2547,Death Wish 4: The Crackdown (1987),Action|Drama,34
2548,Death Wish V: The Face of Death (1994),Action|Drama,27
1237,Double Indemnity (1944),Crime|Film-Noir,390
1749,Dying Young (1991),Drama|Romance,88
1938,Cool as Ice (1991),Drama,11
568,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,376
569,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,170
1028,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,133
1336,Red Dawn (1984),Action|War,336
3210,Band of the Hand (1986),Action,29
3612,Born American (1986),Action|Drama|Thriller,3
2170,Bloodsport (1988),Action,150
3043,Eyes of Laura Mars (1978),Mystery|Thriller,95
3023,Funny Bones (1995),Comedy,29
589,"Good Earth, The (1937)",Drama,52
792,"Good Morning, Vietnam (1987)",Comedy|Drama|War,769
2746,"Good Mother, The (1988)",Drama,25
1181,Grumpy Old Men (1993),Comedy,558
158,Guess Who's Coming to Dinner (1967),Comedy|Drama,258
526,Romeo Must Die (2000),Action|Romance,237
2281,Here on Earth (2000),Drama|Romance,62
2282,Whatever It Takes (2000),Comedy|Romance,25
2716,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,46
956,Waking the Dead (1999),Drama,98
3567,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,1
2808,Gothic (1986),Drama|Horror,38
3671,Hillbillys in a Haunted House (1967),Comedy,1
884,Lord of the Flies (1963),Adventure|Drama|Thriller,236
1497,Modern Times (1936),Comedy,212
3247,Last Resort (1994),Comedy,7
1947,Solar Crisis (1993),Sci-Fi|Thriller,16
2423,That's Life! (1986),Drama,13
616,Heart and Souls (1993),Comedy|Fantasy,151
1619,Hud (1963),Drama|Western,187
63,"Hustler, The (1961)",Drama,304
1447,Inherit the Wind (1960),Drama,194
2610,Dersu Uzala (1974),Adventure|Drama,73
96,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,1005
3595,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror,3
1622,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,17
1255,Retroactive (1997),Sci-Fi|Thriller,9
2688,"Place in the Sun, A (1951)",Drama|Romance,103
325,Jacob's Ladder (1990),Horror|Mystery|Thriller,476
1848,Empire Records (1995),Comedy|Drama,186
1955,"Bamba, La (1987)",Drama,186
842,Ladyhawke (1985),Adventure|Fantasy|Romance,367
1660,Lucas (1986),Drama,108
499,High Fidelity (2000),Comedy,977
3371,Price of Glory (2000),Drama,2
1854,"Road to El Dorado, The (2000)",Animation|Children's,115
544,"Skulls, The (2000)",Thriller,210
3600,Autopsy (Macchie Solari) (1975),Horror,2
3432,Devil Girl From Mars (1954),Sci-Fi,6
2948,"Dorado, El (1967)",Western,52
2973,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi,18
656,Hook (1991),Adventure|Fantasy,505
3002,Horror Express (1972),Horror,13
2380,My Chauffeur (1986),Comedy,42
3393,"Son of the Sheik, The (1926)",Adventure,9
3510,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror,2
845,True Grit (1969),Adventure|Western,221
3312,Roadside Prophets (1992),Comedy|Drama,6
2887,Madame Sousatzka (1988),Drama,42
2429,Max Dugan Returns (1983),Comedy,61
1557,Midnight Express (1978),Drama,215
374,Misery (1990),Horror,608
443,Mr. Saturday Night (1992),Comedy|Drama,121
391,Murphy's Romance (1985),Comedy|Romance,185
1329,My Life (1993),Drama,58
951,Solaris (Solyaris) (1972),Drama|Sci-Fi,95
1529,Network (1976),Comedy|Drama,488
1234,No Way Out (1987),Thriller,250
1330,North Dallas Forty (1979),Comedy|Drama,120
1236,"Odd Couple, The (1968)",Comedy,281
394,"Outlaw Josey Wales, The (1976)",Western,243
1880,Black and White (1999),Drama,59
519,Frequency (2000),Drama|Thriller,596
2060,Ready to Rumble (2000),Comedy,42
1613,Return to Me (2000),Drama|Romance,308
267,Rules of Engagement (2000),Drama|Thriller,296
270,Joe Gould's Secret (2000),Drama,43
2279,Me Myself I (2000),Comedy,131
933,"Bell, Book and Candle (1958)",Comedy|Romance,169
3489,"Bells, The (1926)",Crime|Drama,2
2100,"End of Violence, The (1997)",Drama|Thriller,39
1693,Force 10 from Navarone (1978),Action|War,143
2661,How to Stuff a Wild Bikini (1965),Comedy,25
1247,Mystery Train (1989),Comedy|Crime|Drama,133
3561,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,0
3323,Taffin (1988),Action|Thriller,6
399,Arthur (1981),Comedy|Romance,353
601,Bachelor Party (1984),Comedy,249
1042,Parenthood (1989),Comedy|Drama,572
214,Predator (1987),Action|Sci-Fi|Thriller,907
471,"Prince of Tides, The (1991)",Drama|Romance,224
2101,"Postman Always Rings Twice, The (1981)",Crime|Thriller,118
3700,Smoking/No Smoking (1993),Comedy,1
3018,All the Vermeers in New York (1990),Comedy|Drama|Romance,20
2810,Freedom for Us (À nous la liberté ) (1931),Comedy,13
3607,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama,5
178,28 Days (2000),Comedy,351
885,American Psycho (2000),Comedy|Horror|Thriller,432
405,Keeping the Faith (2000),Comedy|Romance,349
2351,Where the Money Is (2000),Comedy|Drama,26
2400,East is East (1999),Comedy,123
2520,"Filth and the Fury, The (2000)",Documentary,28
1763,Passion of Mind (1999),Romance|Thriller,21
3447,Coming Apart (1969),Drama,2
1348,Diner (1982),Comedy|Drama,578
2920,Shakes the Clown (1991),Comedy,63
2041,Cabaret (1972),Musical|War,307
1546,What Ever Happened to Baby Jane? (1962),Drama|Thriller,151
2719,Prick Up Your Ears (1987),Drama,50
1462,Auntie Mame (1958),Comedy|Drama,197
1623,Guys and Dolls (1955),Musical,177
1961,"Hunger, The (1983)",Horror,112
1262,Marathon Man (1976),Thriller,290
198,Caddyshack (1980),Comedy,693
1888,Gossip (2000),Drama|Thriller,57
1487,Love and Basketball (2000),Drama|Romance,79
1712,U-571 (2000),Action|Thriller,649
1263,"Virgin Suicides, The (1999)",Comedy|Drama,220
1964,Jennifer 8 (1992),Thriller,81
2721,Limelight (1952),Drama,25
